x,y
1.5707963267949,-2.35619449019234
1.62049009661183,-2.40708204291955
1.66230875571025,-2.45331864754486
1.74738077801746,-2.55696581529925
1.7741852781275,-2.59223812822751
1.84398372848342,-2.68976056660448
1.8684460526857,-2.72582289835613
1.92885182249971,-2.81889009382952
1.94407508682218,-2.84322183696794
1.99339708571452,-2.92439636494331
2.01065989570221,-2.95363405038209
2.05507665790393,-3.03077132604448
2.06706708378711,-3.05205642481596
2.10872609219878,-3.12749086087553
2.1238527205336,3.12774608980526
2.16488177227996,3.0504932904191
2.22536528789093,2.93293928720372
2.24268430091314,2.89852170227539
2.2672289904905,2.84920674594483
2.29446552055618,2.79378878954395
2.33883176420206,2.7021141587772
2.38841678716479,2.59795721329519
2.41976538791259,2.53141715909427
2.44712308752649,2.4730537975108
2.53993544734136,2.27443480147563
2.57009355157785,2.21012676508495
2.64789486273218,2.04577214300958
2.68365276316763,1.97119783456283
2.78150415165953,1.77060324306359
2.82305676970944,1.68689415275727
2.85961383193248,1.61387886962503
2.8987481070717,1.53627051757183
2.93675723914936,1.46133026413935
2.98746305361983,1.36180915833684
3.11806729181495,1.10562525036385
-3.00424898756143,0.783086606362144
-2.9733047233949,0.719435651827794
-2.85174054351193,0.464587029026887
-2.81406284370595,0.384813020700634
-2.70702925454075,0.160507789029579
-2.67074525841539,0.0861109280766419
-2.55376713611477,-0.146647958367384
-2.37918187003002,-0.479812132683374
-2.34178890160546,-0.550345559709745
-2.21130403832237,-0.79796365965468
-2.16872358707889,-0.879904672078061
-2.05855073576032,-1.09604175235688
-2.00968295796191,-1.19412986373972
-1.9369242357479,-1.34281490516435
-1.91201689207396,-1.39439466176248
-1.8813595092432,-1.45829494864047
-1.83786727676053,-1.54957938392927
-1.80939150763016,-1.60962108990422
-1.78794896618784,-1.65490428102864
-1.75336051313378,-1.72794296977012
-1.71109579615021,-1.81689481081591
-1.68700969262495,-1.86729260686329
-1.66094788494556,-1.9214729150261
-1.61966802514864,-2.00632247584663
-1.58470034828317,-2.07705254931717
-1.51278189339747,-2.21845234360635
-1.4667854927631,-2.30555973552554
-1.3805548942717,-2.46088558012936
-1.32097710365772,-2.56156870827342
-1.28083482360609,-2.62613164146696
-1.22714364497009,-2.7081516920717
-1.17975628260247,-2.77624137799135
-1.13274195771936,-2.83964267531405
-1.05124981536463,-2.93931745220396
-0.813542388685576,3.13077444104466
-0.680326827229221,3.06059012583793
-0.532636621652873,3.01760283123062
-0.329838984182933,3.00141197443439
-0.294963197308762,3.00192683527642
-0.181143300854643,3.00720060972233
-0.125463150126134,3.01078530956277
0.0636275109132995,3.01934720446547
0.108880053285741,3.01897248714806
0.261490739225177,3.00460606237354
0.326197893305263,2.990427115743
0.519732434322394,2.90880485850839
0.596013531382027,2.85759355993026
0.72529706677005,2.74347448418157
0.773485853465317,2.69200718474405
0.921413231986628,2.50464701509443
0.970452282359208,2.43324378426875
1.09675104257621,2.22988677571854
1.14112525539558,2.15225386789834
1.17060011587991,2.09904136438815
1.20690126860645,2.03178819642437
1.25258624384472,1.9446168194915
1.28531018807864,1.88057081287225
1.31254515121285,1.82633473843628
1.35694685361204,1.73629812730083
