x,y
1.29289321881345,0.707106781186547
1.3273070060963,0.841505481666795
1.35642624932767,0.955113032067494
1.41701063973293,1.18525442662322
1.43663850370185,1.2568408888204
1.48921714308142,1.43925269998601
1.50816258043559,1.50135387168705
1.55602933112869,1.64928924373833
1.56830997542362,1.68515739845908
1.60855809948509,1.79677305684567
1.62276568981484,1.83401977432758
1.65942584403096,1.92500873024169
1.66931205409011,1.94829329661864
1.70344112407623,2.02461903732082
1.71569213058588,2.0504850061364
1.74829494490714,2.11535558850748
1.79376351343433,2.19594545143839
1.80598016083668,2.21553285147236
1.82250860424665,2.24052918234524
1.83959651937835,2.26440099321425
1.86402134366224,2.2944207012576
1.88516886533832,2.31487468468539
1.89452593339827,2.32074667759929
1.89979594372182,2.32151473054337
1.89451205755555,2.2957937817585
1.88428251195576,2.27884038687126
1.83707447259546,2.21849004881659
1.80510696501601,2.18371847841385
1.68481904052919,2.07021137830733
1.61962107997073,2.01522711857724
1.55558581793095,1.96408261345586
1.48033339760631,1.9067968293255
1.40082660670204,1.8489413760127
1.28528169911382,1.76882184535285
0.9407912216451,1.5508708761915
0.431645813783721,1.27242694247012
0.3239708627628,1.2195682166556
-0.123567373875996,1.02256563398781
-0.268024437330622,0.966811170349259
-0.682209352546484,0.826961632019579
-0.821278719248816,0.78607364451134
-1.2552285833251,0.6750305771021
-1.84294625842468,0.559264470715181
-1.9574204953984,0.541351099763423
-2.31952077559379,0.4970391502976
-2.42368653315892,0.488636497340378
-2.65617987005921,0.480166510703247
-2.74034661067446,0.482041081595691
-2.84156572303009,0.48999370902991
-2.86917537159883,0.493786851245159
-2.89800162205702,0.498925636297336
-2.92887099054956,0.506599375650232
-2.94258830449556,0.511490686251015
-2.9494947524739,0.514908844427581
-2.95444064304785,0.519604131284563
-2.9502186213118,0.523301154038693
-2.9428756899138,0.524075077935738
-2.93101869672875,0.523592283283836
-2.90426022455127,0.51959198409418
-2.8743726955298,0.512713619175138
-2.79413542645957,0.487354946032671
-2.73118088347702,0.462764827159049
-2.59325988745786,0.39893596709332
-2.48595822757723,0.341991930539003
-2.40944577828045,0.298234894168391
-2.30305655820034,0.23366904972339
-2.20630370121486,0.171698004712095
-2.1085398715021,0.106401720876627
-1.93698750329486,-0.0133610525549802
-1.44263219116778,-0.373915327368693
-1.17718026972124,-0.558013252394459
-0.891940580351282,-0.730619241187252
-0.508059369072602,-0.901998247117206
-0.442197079259124,-0.923363109691158
-0.226320709384608,-0.976293757237996
-0.119833881086326,-0.992822724168187
0.249110379625881,-1.00341557998799
0.339643225969903,-0.995665278501109
0.653600362310733,-0.941379328682833
0.791477962722841,-0.905938866904813
1.2239868593757,-0.762877135723943
1.40289242110411,-0.695217376551364
1.71439990846619,-0.574812604825907
1.83185930443113,-0.530332042986183
2.18765674846752,-0.405474300368183
2.3008633364389,-0.370415679692617
2.57000745474458,-0.300580373991533
2.65386863674268,-0.283901057166171
2.70566206968068,-0.275179744548692
2.76464691628353,-0.266997193074795
2.83053288615814,-0.260559275900816
2.87145205612172,-0.25840402926625
2.9012035212842,-0.25801385324241
2.94077822820058,-0.259699204084702
2.96498960573673,-0.262828075089769
2.98696366050402,-0.270798713915643
2.98605496074574,-0.274808881681996
2.96484848991223,-0.279439556380827
2.93779936418165,-0.279691877798563
2.86968547105646,-0.272953374841099
2.83482374556583,-0.267239707552739
2.68569062914663,-0.232719294435482
2.60804593705388,-0.21016761167871
2.48258829217434,-0.168976570908833
2.38092193912648,-0.132103233458062
2.01343025321315,0.0205632125675422
1.66581510077924,0.185986375941205
1.11677729023872,0.481144101613215
0.995896191814538,0.5519147493823
0.650253353332795,0.768173099823331
0.546085823377891,0.837949473289883
0.208950924022871,1.08085244632048
0.0322347158972363,1.21955801784855
-0.316730721665768,1.51867122365798
-0.717375161281515,1.90992386322363
-0.789474332930577,1.9872954351543
-0.99751973914507,2.2285064085911
-1.05439698465358,2.30098821380408
-1.19080633284946,2.49661036245008
-1.22548345834232,2.55565025449915
-1.26504753903963,2.63607154202073
-1.27462145436806,2.6611905547608
-1.28374425129776,2.70283926016281
-1.28217055477506,2.71093676764475
-1.26293105727939,2.70271480065787
-1.25142297481535,2.68668712445676
-1.21498322533235,2.61172912487022
-1.20112594297925,2.57468782635642
-1.15195694664393,2.40018643424797
-1.10577964658542,2.14433453527563
-1.09307678960574,2.04579297004724
-1.0639477471325,1.71054616333838
-1.04506790165296,1.14028542972768
-1.037866850612,0.616416052127865
-1.03063142500129,0.381681648515483
-1.00622751665715,0.00997369413849994
-0.993710793010635,-0.111977053005212
-0.940688142952493,-0.481376624788205
-0.863680778112825,-0.867532590981636
-0.833560473069492,-1.00048045469018
-0.733833798566155,-1.41962638283323
-0.703075631043733,-1.54986034749422
-0.673117189101894,-1.68046278183318
-0.644467877358025,-1.81112137505161
-0.617648590984038,-1.94142175438371
-0.593194486219235,-2.07081945790495
-0.57165828265614,-2.19859860177384
-0.555023684354998,-2.31308261565797
-0.539392394316528,-2.44768287327836
-0.53218610296198,-2.53256464754914
-0.528296495435977,-2.59859946369092
-0.525928771721502,-2.69755146986863
-0.527446941090918,-2.76715821479879
-0.54057890734345,-2.89005327211042
-0.545694285317169,-2.91252758752981
-0.557060048304971,-2.94246535388084
-0.561672177303268,-2.9467404644743
-0.567055036591272,-2.92987909247175
-0.566201780643631,-2.91508190522444
-0.551005606655009,-2.84101115096327
-0.538795066887464,-2.80044308517478
-0.497082425094047,-2.68909856728131
-0.353218002617628,-2.39958657645307
-0.289824418330689,-2.2905751769023
-0.154383882838075,-2.07590977518526
-0.0509863727541453,-1.92262980233306
0.242347632424484,-1.50996432399107
0.331951450057052,-1.38489446742401
0.578484433988958,-1.02428633259654
0.645551549445487,-0.917671865169135
0.86575342741592,-0.512645612122734
1.01063374215646,-0.159030011116631
1.17239464714146,0.41072860203302
1.23658412717092,0.704593504049541
1.29966180519248,1.01056546320326
1.36464449342018,1.31227261952468
1.42529602504858,1.56377485205707
1.4897354084644,1.7946110230663
1.59450629654801,2.0955671045332
1.62999656936365,2.17848396050464
1.69948494531159,2.31397016319674
1.71456023009177,2.33841858458277
1.72937472368681,2.36049280065164
1.75061673432121,2.38818590420027
1.76554362833234,2.40388663280743
1.77263734889183,2.4095991797809
1.78083182603799,2.41317135486265
1.78483853816166,2.40826261976153
1.7838524465658,2.40146200553773
1.78045201023224,2.39179963935781
1.76991949318617,2.37112888231315
1.75290288883239,2.34445240999587
1.71884354372039,2.29921738702232
1.67715131365444,2.25054624075
1.53948143467705,2.1126457098824
1.3645521740006,1.96170600497023
1.12262476742191,1.77613241500413
0.764638246625015,1.53196037852159
0.259888459054193,1.23330202875312
0.151737586332361,1.17570908049364
-0.192095395731685,1.00752193827997
-0.30523017158485,0.957077898966245
-0.698791317260732,0.799234862641162
-0.828102330391764,0.752829411694971
-1.27270162139244,0.610569226269185
-1.85586953901873,0.459004736901925
-1.96995767323108,0.433995445589794
-2.33404640652182,0.366776484256173
-2.43867002996975,0.351879260450544
-2.67103629084548,0.329053865444578
-2.75666091693243,0.325616777993701
-2.86487157341789,0.327486838988912
-2.89467202480231,0.329840929296061
-2.92525068231307,0.333594238464698
-2.95277446340838,0.338847702779359
-2.96596580107675,0.342608816687663
-2.97400564464623,0.345919208754063
-2.97936103323971,0.350695223636241
-2.97549842874823,0.354110518715832
-2.95934615790413,0.355581480489254
-2.93525831096066,0.353781334536344
-2.83523762621502,0.332149157960655
-2.79426752680257,0.319763649882932
-2.64274862503784,0.263128012384858
-2.5627813643024,0.227976023386678
-2.48096289907699,0.189031990634596
-2.38360099537107,0.139318007781268
-2.28398321958833,0.0851836030546017
-2.18280793955763,0.0273053809458494
-2.07399551311181,-0.0376907802919267
-1.84564265680262,-0.181010939157624
-1.5515033468758,-0.372224398077116
-1.44213197617288,-0.442887918173895
-1.10498570436522,-0.648620480701076
-1.00193394789593,-0.705433130226836
-0.760564628600431,-0.8224094585227
-0.531619946618935,-0.908472898120292
-0.497635961366218,-0.918967216152765
-0.48390893695827,-0.923033045100766
-0.396576742410422,-0.946539889106041
-0.331982891277028,-0.961272237094688
-0.292193762059985,-0.969213055427429
-0.242766120693813,-0.977867472573225
-0.190871071803487,-0.985507797191333
-0.154339568375529,-0.989997223331871
-0.110760917322773,-0.994392851161868
0.240362463343067,-0.992288811395228
0.348513518958728,-0.978646414698406
0.463604506109355,-0.957819380512504
0.57240548409025,-0.932467820971071
0.676600429055567,-0.903374437651966
0.78601857530077,-0.868166821833931
1.33865338883168,-0.636532066512825
1.77759468153339,-0.424536201174304
2.13412220346978,-0.260517443726627
2.47242972743122,-0.12718156735894
2.69339864096626,-0.0595970411583983
2.75261039162973,-0.045299431523849
2.85705225247329,-0.0256695213737161
2.89662112226354,-0.0207319110676698
2.91974138397851,-0.0187418198568728
2.95141486284641,-0.0174988289343286
2.9799464809226,-0.0188145114225586
2.99044128455729,-0.0205783732630214
2.99739457319446,-0.0230253685332815
2.99927343295358,-0.0275046647607455
2.99336863745955,-0.030873442429242
2.9826823762861,-0.0335693607473717
2.95614404051229,-0.0364639922013255
2.92989622086168,-0.0371329176135822
2.80341321056886,-0.0275591109843125
2.74259662310316,-0.0185711817051093
2.56717122828123,0.0169192637798921
2.4671289850821,0.0418603700172649
2.15813439516624,0.133849405799855
1.97423531953178,0.196809419079159
1.49695850944295,0.38185630052156
0.930599760695926,0.638577358836819
0.574019273983169,0.824574426148095
0.238939444245439,1.02121639738119
-0.0803080723402132,1.23117109874024
-0.476433364067161,1.52468873459525
-0.899611397586825,1.88417869932388
-0.988202375290396,1.9671434803346
-1.19511522346799,2.17664295116219
-1.25558506362546,2.2437523722012
-1.33308433532237,2.33598034400779
-1.37980915811851,2.39657036147088
-1.42382855796744,2.45934779199891
-1.4420821284578,2.48802429454103
-1.45565728378507,2.51100348724452
-1.47292424728985,2.54373184365899
-1.48670323158873,2.57707236753108
-1.48981185645958,2.58864988649425
-1.48986162534766,2.60287994652978
-1.48278756286038,2.6046281917527
-1.45435396870555,2.57357171481383
-1.39620964995652,2.4588751338119
-1.3407795546551,2.30091067017606
-1.28752047636068,2.09631264464804
-1.26718025970476,2.00049892029525
-1.21784341457855,1.71088666855754
-1.16728241554193,1.28906587019988
-1.11350934551435,0.704083593652298
-1.09942228284951,0.561646109404537
-1.05144707497487,0.178771648570148
-1.01439265988039,-0.0369517266062513
-0.986614495410024,-0.171160047669605
-0.958821204319141,-0.28951199679544
-0.927831162178034,-0.407878776579843
-0.893618672475959,-0.526360543573051
-0.80111306154826,-0.805818017233394
-0.757080981171811,-0.925566975463434
-0.710731579419287,-1.04595169071485
-0.660929443314304,-1.17088191135606
-0.547154859365358,-1.44776735581297
-0.496067514816639,-1.57143600504409
-0.445288561214799,-1.69573886323043
-0.395400610792932,-1.82048937997978
-0.347007576229316,-1.94541048727014
-0.300739670018884,-2.07011212743548
-0.257261637132843,-2.19405836340439
-0.21728312346736,-2.31651841519944
-0.187209696476595,-2.41665685630459
-0.164103047498332,-2.5006987518126
-0.142086494014804,-2.5898235881398
-0.121241356805875,-2.68876866730889
-0.1073193951811,-2.77232702718092
-0.102426841557954,-2.80997349863392
-0.0958122053183174,-2.94477602731774
-0.0971302655644206,-2.96216199185563
-0.103417523145856,-2.99254293944626
-0.108371173259467,-2.99804155635038
-0.115739872177248,-2.97913888205315
-0.116861596889605,-2.96549327095827
-0.113493655094431,-2.89414957730642
-0.106915205461255,-2.84637280535945
-0.0799032495065811,-2.71842941043248
0.00710745960984072,-2.4413930104334
0.0509071368811321,-2.32663140526946
0.155989274291006,-2.07971902184731
0.228461367126856,-1.92323477552557
0.451683354180671,-1.47183422846059
0.515488030445413,-1.34497904498019
0.722044840009286,-0.914638472755734
0.772720526164176,-0.798728317244054
0.950711784717264,-0.311206799497051
1.06378068100918,0.148608759932094
1.11332890549718,0.435646184497607
1.17618146435694,0.901480425812901
1.2383720212972,1.37268494143289
1.26149036560895,1.52384800154337
1.31300675913158,1.80848228609506
1.33466556239542,1.9094681889528
1.40914197334275,2.19144472858706
1.43584187708408,2.27220206007975
1.46373930246793,2.34681311090531
1.48275118756196,2.39224994317977
1.52721265613865,2.48161176060907
1.54677832252261,2.51282618027151
1.57546126544471,2.54545713274811
1.58079925530816,2.54799476183763
1.58504779728846,2.53127078885915
1.57910927339489,2.51404427958803
1.53951711525652,2.44250598265213
1.51865423523246,2.41179753976949
1.40660668328431,2.27184971874589
1.26875897002949,2.12569817541436
1.20074269273082,2.05929810601072
0.990476745411517,1.86920999969549
0.557809548845573,1.52520072034026
0.0687857115567053,1.19123709200883
-0.465814094281303,0.884898933190651
-0.964646238570995,0.647656299491713
-1.41833100061554,0.463379804370011
-1.97763432103772,0.270510765681425
-2.0853272222565,0.23801087899869
-2.38181297417808,0.158404875617775
-2.48522627631669,0.134839325335904
-2.71399154628715,0.0937353153829242
-2.79778105280426,0.0840174336219285
-2.8712392027177,0.0791541682511415
-2.92583688455896,0.0788775674106358
-2.96407928167628,0.0816317920920609
-2.99811489255708,0.0913500983082395
-2.99792995975864,0.0941485995050967
-2.97875893224048,0.0989612061043505
-2.95319601114523,0.0992461070684067
-2.87823099877508,0.090998339453933
-2.84464853025269,0.0848956429250992
-2.68090375118776,0.0426100965862652
-2.3902923211053,-0.0646654034499442
-2.29895539710789,-0.104245895530789
-1.99551426559897,-0.249637604429531
-1.52372800500096,-0.498836179087519
-1.41233616216975,-0.558034163719386
-1.03665665517517,-0.745228568880549
-0.928624063519449,-0.792938994971524
-0.526863998832555,-0.932712401592882
-0.278073961444933,-0.982554394307778
-0.172018244469987,-0.994150876178855
0.118198855025144,-0.994945528628632
0.224846351504609,-0.983698493125258
0.585208723464126,-0.900731294047611
0.638015555373088,-0.883002037544566
0.659324261294958,-0.875468567864078
0.765435277193775,-0.834824604698179
0.818324028149512,-0.81270271749263
0.938690939827553,-0.758097523034272
1.07056804249835,-0.692210269050579
1.23458405134975,-0.603073758559302
1.27242538782934,-0.581601549800043
1.39728551989245,-0.508949666550959
1.44867901861959,-0.478420247591331
1.58844940709567,-0.394309924164627
1.65778227403504,-0.35232784739175
1.82001204724438,-0.25456318454935
2.02960287590042,-0.131780434538635
2.08191042240754,-0.102156534725006
2.21628868236955,-0.0285651228477541
2.25645562191786,-0.00737337093598844
2.36725638748758,0.0488388848142611
2.3999556332688,0.064735117223469
2.49336791231832,0.108178208635083
2.52122259837563,0.120519578803998
2.60139310708386,0.154276644891798
2.62534461011601,0.163810478782417
2.69581173484142,0.190199879400546
2.71743114662101,0.197752151144772
2.78280196636971,0.218793740346739
2.80496695270418,0.225238557094006
2.82539321424255,0.230823516571676
2.8418588642358,0.235054994639013
2.94709996965914,0.254113729771201
2.97111430934035,0.254911282660043
2.98945306055162,0.250387919399133
2.94426769753186,0.235291141507245
2.90433501174348,0.231387805426282
2.83878272387772,0.229666258647343
2.79565235565207,0.230568665037492
2.62474387295487,0.244144444709057
2.53414343439659,0.255934628712308
2.44587076193152,0.26968578603649
2.34375727609342,0.287917328498463
2.2361419165886,0.309427817356734
2.12617086064021,0.333513078402846
1.89502809816265,0.390031421223823
1.31620099764212,0.560365647970834
1.1471406795396,0.617395338764535
1.03033236248091,0.658846940041159
0.91375082048941,0.702001658342299
0.340184333965606,0.944665484034822
0.129162322557951,1.0486535046776
-0.08095941578696,1.16087044973844
-0.570934056856823,1.45695800181954
-1.02774054448114,1.77935088895784
-1.11126686295232,1.84417630981542
-1.34975176438972,2.04357407381114
-1.41797701332483,2.10591295691496
-1.58338537039717,2.27440849836101
-1.62627697528237,2.32514230553576
-1.67879921132952,2.39691143162322
-1.6928898380139,2.42030876525872
-1.70853044077236,2.45702870240048
-1.70869384853993,2.46450943913768
-1.6903073098874,2.4585341260912
-1.68141400547787,2.4493108855767
-1.63538278016941,2.38272488507529
-1.61598368415246,2.34786310272644
-1.5751548005205,2.26334267829914
-1.5371441519477,2.1713929288593
-1.45570790166167,1.92876275883603
-1.42840255152812,1.83199061386801
-1.35053998174914,1.50656329511888
-1.26892933821181,1.08278385743635
-1.16524118538265,0.50235462690183
-1.09628972025026,0.179109092534699
-0.996426510982305,-0.179117397419815
-0.843297385990276,-0.577332649069044
-0.761211569058704,-0.750223521236101
-0.566609701658858,-1.10438958654256
-0.499985268193953,-1.21532413788933
-0.213161906746324,-1.67305851101943
-0.144832721431219,-1.7824369138263
-0.0797953810008589,-1.8883204468152
-0.0108917267796946,-2.00334065820307
0.0557217093764559,-2.11844658357403
0.119255695157915,-2.23318142531225
0.176518761292284,-2.34231370940364
0.220967360865139,-2.43219492427455
0.258125404485077,-2.51213973576898
0.295155026135304,-2.59800287824442
0.332248453981286,-2.69369622074298
0.353659427072194,-2.75643440267089
0.370077616834233,-2.8114848719498
0.379186475620377,-2.84688779036612
0.386287097834183,-2.87939005531347
0.393203187054058,-2.9231141657069
0.394938246093649,-2.9476384771621
0.389267851284229,-2.97463361366019
0.385101521742234,-2.97157769868256
0.375393699065998,-2.94333334894794
0.369732388208234,-2.90789229017775
0.365062073599992,-2.82499652828642
0.366013562635538,-2.76105195976686
0.37564577149398,-2.63033352865709
0.400359551383354,-2.45113544049292
0.414816503610069,-2.36992148212178
0.475191856622772,-2.09369732251624
0.507739049812829,-1.96575000253158
0.636039846245896,-1.51736662092312
0.68329053906568,-1.36175187942995
0.724638752560802,-1.22581465125805
0.785081285601117,-1.02318213131685
0.941969425628291,-0.407098536990091
0.967114965129782,-0.27737835545159
1.02095339699904,0.0874404052100098
1.03565332418688,0.229025291479788
1.04586413359102,0.349281885706437
1.05473393862895,0.476005416214516
1.0664581585371,0.690444877062345
1.0923048626177,1.28012805093554
